Trip_Distance,Customer_Since_Months,Life_Style_Index,Customer_Rating,Cancellation_Last_1Month,Var1,Var2,Var3,Surge_Pricing_Type,Type_of_Cab_B,Type_of_Cab_C,Type_of_Cab_D,Type_of_Cab_E,Confidence_Life_Style_Index_B,Confidence_Life_Style_Index_C,Destination_Type_B,Destination_Type_C,Destination_Type_D,Destination_Type_E,Destination_Type_F,Destination_Type_G,Destination_Type_H,Destination_Type_I,Destination_Type_J,Destination_Type_K,Destination_Type_L,Destination_Type_M,Destination_Type_N,Gender_Male
31.8,6.0,2.82749,2.70375,0,99.0,58,72,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
73.46,5.0,3.03523,3.945,0,61.0,48,63,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.76,7.0,2.79805,3.295,0,61.0,47,80,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9.59,10.0,2.38133,4.69375,0,49.0,44,62,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
17.68,6.0,2.38119,2.39375,3,77.0,46,71,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37.97,6.0,2.6464,3.115,0,61.0,54,75,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31.41,10.0,2.7347,3.74,0,61.0,49,72,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51.81,2.0,2.95492,3.76375,0,98.0,49,91,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23.82,10.0,2.65159,3.03625,0,61.0,50,69,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54.41,10.0,2.99791,4.695,1,73.0,47,77,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59.47,8.0,2.8969,2.06,2,61.0,53,76,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87.5,10.0,2.99967,3.29625,3,61.0,46,65,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
46.26,6.0,4.09689,4.8025,0,73.0,50,83,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
59.08,10.0,2.73784,2.90875,0,61.0,54,69,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18.91,6.0,2.92542,2.455,1,61.0,53,82,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.65,0.0,3.13139,3.04125,1,55.0,60,94,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60.32,4.0,2.807,2.35375,0,61.0,56,85,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.95,9.0,2.95125,4.18,3,32.0,58,74,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.14,0.0,2.79805,2.3925,0,61.0,49,61,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.61,5.0,2.63135,3.12875,0,61.0,48,63,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
28.81,4.0,2.83206,3.8775,0,66.0,48,78,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30.51,10.0,2.92957,4.2425,1,61.0,52,63,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55.67,5.0,2.79805,2.4675,1,107.0,50,71,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.7,10.0,2.79805,4.43125,0,61.0,50,67,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
46.39,6.0,2.85728,3.3425,2,93.0,48,63,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
52.21,10.0,2.8308,0.56625,0,35.0,49,69,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.25,10.0,2.799,0.59125,1,74.0,56,91,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.81,5.0,2.34901,0.47625,1,66.0,45,66,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.35,2.0,2.59695,3.17375,3,42.0,54,67,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
73.49,10.0,2.80135,1.68125,0,61.0,53,77,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15.84,3.0,2.54625,4.99,2,61.0,49,61,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62.29,2.0,2.74423,2.08125,2,61.0,54,81,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.08,10.0,2.75096,2.7075,2,61.0,47,62,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15.91,7.0,2.59356,2.83625,1,61.0,48,63,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.89,7.0,2.78795,3.46125,6,50.0,47,104,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16.31,2.0,2.36112,3.135,1,59.0,50,65,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60.42,7.0,3.09985,2.4725,1,46.0,57,84,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.47,0.0,2.28461,1.96875,1,61.0,50,67,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30.3,4.0,2.45156,2.54625,0,61.0,51,70,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23.38,10.0,2.6552,2.59375,1,61.0,49,62,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28.76,10.0,2.77015,2.40875,0,77.0,48,72,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.6,3.0,2.82179,2.5725,1,33.0,53,71,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
26.1,6.0,2.89877,3.75125,0,61.0,49,63,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46.9,10.0,2.60194,1.97,0,50.0,52,74,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.21,10.0,2.71957,3.11375,1,85.0,52,78,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.19,8.0,2.72113,1.84,0,61.0,56,78,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.47,2.0,2.7713,3.395,0,91.0,51,75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44.76,1.0,2.5603,1.32125,0,50.0,49,82,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.93,1.0,2.68321,3.4525,0,61.0,45,57,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
41.36,10.0,2.97345,2.28375,0,61.0,56,94,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.79,0.0,2.69639,2.6625,0,42.0,57,89,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60.09,5.0,2.79805,2.5275,0,61.0,51,65,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
31.67,10.0,2.77984,1.315,2,61.0,53,87,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30.75,5.0,2.81075,3.175,3,50.0,53,73,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30.51,10.0,3.03397,3.52875,0,35.0,50,88,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.31,5.0,2.64436,2.865,2,39.0,58,77,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23.37,2.0,2.79805,1.94375,0,61.0,52,67,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62.81,0.0,2.79805,4.69125,4,84.0,46,80,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14.64,8.0,2.98715,3.0075,1,61.0,53,76,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16.87,0.0,2.39759,2.9175,2,61.0,57,82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
22.17,1.0,2.4205,2.2775,3,61.0,46,58,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20.97,3.0,2.45278,0.93875,0,61.0,56,67,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50.21,7.0,2.79805,2.4,1,61.0,52,86,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38.43,4.0,2.54861,1.9475,1,61.0,50,75,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22.6,10.0,2.7399,3.06375,0,61.0,46,59,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.92,1.0,2.79805,1.70125,1,61.0,50,77,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19.99,3.0,2.79805,2.23125,0,61.0,46,74,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30.5,7.0,2.90622,3.50875,2,63.0,48,77,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54.65,10.0,2.79805,2.03125,1,43.0,61,102,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9.18,10.0,2.50598,1.52375,0,61.0,48,70,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
39.76,2.0,2.79805,0.79625,1,61.0,65,99,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15.86,5.0,2.59205,2.235,2,61.0,53,92,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.41,3.0,2.79805,2.27125,0,61.0,56,85,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
46.09,10.0,2.77603,2.65,1,82.0,47,62,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.65,8.0,2.97739,1.925,1,76.0,63,88,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54.66,7.0,2.94424,3.765,0,91.0,49,83,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30.46,10.0,2.79805,3.70125,0,61.0,45,71,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106.44,10.0,2.97586,3.56875,2,61.0,49,67,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91.02,2.0,3.2575,3.9775,1,82.0,50,69,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37.77,10.0,2.64329,1.38125,1,61.0,47,69,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15.76,6.0,2.70408,3.165,0,101.0,58,84,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39.71,9.0,2.79805,2.84375,0,61.0,59,94,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37.69,10.0,2.95325,3.73125,0,38.0,50,71,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23.68,3.0,2.69896,2.645,0,61.0,57,72,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30.62,8.0,2.74279,1.78125,2,61.0,56,71,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23.85,1.0,2.45623,3.09875,1,86.0,49,62,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.16,8.0,2.85402,1.22875,1,61.0,76,107,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.51,10.0,2.73081,2.02,2,107.0,62,86,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.76,10.0,2.60067,3.32,3,73.0,51,68,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
59.38,10.0,3.05987,3.2525,0,101.0,51,74,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84.05,10.0,3.18159,4.315,1,40.0,51,76,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46.01,0.0,2.89851,3.4825,0,61.0,49,65,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25.3,6.0,2.39789,2.57625,0,89.0,52,70,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6.45,4.0,2.6493,2.19375,1,89.0,52,70,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
83.96,3.0,3.03579,3.2775,0,61.0,49,72,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
62.85,3.0,3.03844,2.80625,1,66.0,52,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.24,4.0,2.4229,1.335,0,70.0,53,94,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8.36,10.0,2.69407,3.0225,0,76.0,48,67,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44.62,0.0,2.81334,2.79125,2,61.0,51,73,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38.44,2.0,2.92228,3.59375,4,61.0,48,83,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
39.58,1.0,2.5388,3.395,0,61.0,55,66,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.55,0.0,2.44762,0.9575,2,61.0,49,62,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73.86,10.0,3.14825,2.89625,1,38.0,55,87,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
52.9,0.0,2.63758,1.0225,0,61.0,52,78,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
45.35,1.0,2.55383,4.1125,1,61.0,46,59,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
61.03,3.0,2.76068,1.60375,2,61.0,56,79,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60.93,8.0,2.79805,3.02375,0,61.0,57,91,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
45.45,10.0,2.89627,1.92125,0,61.0,50,89,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46.17,6.0,2.95799,2.145,0,61.0,73,99,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91.78,5.0,3.13077,1.56875,0,61.0,48,79,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.64,9.0,2.59188,3.07,0,61.0,45,68,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.7,0.0,3.04922,4.03125,0,61.0,48,59,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14.08,8.0,2.6738,1.205,0,39.0,52,80,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.24,4.0,2.66108,2.975,0,61.0,49,60,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78.15,5.0,3.29098,3.8175,1,45.0,48,74,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
61.03,10.0,2.92776,2.2325,1,61.0,55,112,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
33.77,10.0,2.87814,2.30375,0,98.0,55,80,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16.74,3.0,2.71467,3.275,3,79.0,52,71,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15.18,10.0,2.87374,2.9175,1,33.0,49,73,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.75,10.0,2.87259,1.17,0,61.0,56,91,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.93,7.0,2.79805,2.16875,0,78.0,45,66,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8.54,4.0,2.42086,4.29,0,61.0,50,66,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17.06,10.0,2.79805,0.8025,3,36.0,55,81,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39.52,1.0,2.846,3.3325,4,61.0,54,84,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66.12,2.0,3.05479,3.0925,0,61.0,55,72,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78.11,10.0,3.06386,3.71125,0,61.0,51,74,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74.22,10.0,2.7885,1.79,1,40.0,54,72,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39.57,9.0,2.59455,3.82625,0,61.0,46,68,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
37.1,0.0,2.74262,3.75375,2,61.0,58,74,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
84.12,7.0,2.7794,3.1925,1,61.0,55,97,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46.05,10.0,2.84457,2.50875,0,83.0,53,72,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.24,10.0,2.77363,2.7175,4,102.0,51,87,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37.69,4.0,2.46261,1.02,0,61.0,50,62,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22.74,10.0,2.79805,4.15375,1,74.0,50,65,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42.39,4.0,2.67164,2.6,1,61.0,47,61,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.58,5.0,3.23035,4.1225,2,61.0,52,91,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
61.84,0.0,3.29959,3.45875,1,69.0,51,85,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.46,7.0,2.82198,4.25625,2,42.0,49,68,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15.67,2.0,2.79805,2.9225,0,61.0,51,73,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100.79,9.0,3.64375,3.175,0,61.0,59,96,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
29.71,7.0,2.81537,3.26625,1,61.0,54,74,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.3,10.0,2.79805,2.285,0,55.0,56,90,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17.82,4.0,2.87319,3.215,0,35.0,51,81,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46.7,5.0,2.87794,3.29625,0,61.0,53,91,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74.22,2.0,3.00331,2.66625,0,61.0,55,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.35,2.0,2.70615,0.8775,0,61.0,51,74,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
56.86,8.0,2.85768,2.4725,0,61.0,50,73,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.76,10.0,2.99963,1.915,1,54.0,50,81,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.03,6.0,2.79805,2.0325,0,61.0,49,63,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.08,2.0,2.40019,2.245,0,61.0,54,70,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35.52,4.0,2.79805,3.4875,0,61.0,47,91,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50.67,4.0,2.70231,3.2125,1,61.0,52,83,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
61.59,10.0,2.92774,1.02,0,110.0,50,90,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.54,4.0,2.59065,2.85625,2,61.0,57,88,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24.56,1.0,2.69199,3.65875,0,61.0,49,72,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.26,7.0,2.8771,2.79,1,61.0,48,64,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28.74,6.0,2.6397,2.34125,1,61.0,51,74,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.52,9.0,2.79805,4.01875,0,61.0,53,73,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13.86,3.0,2.74642,2.14375,2,61.0,61,86,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
47.2,10.0,2.79805,3.72375,0,48.0,50,73,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29.64,9.0,2.78426,3.74,2,61.0,47,87,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23.42,10.0,3.01191,3.045,1,69.0,53,83,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58.76,7.0,2.63034,0.65625,0,61.0,51,64,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24.31,6.0,2.99882,4.49,2,61.0,47,60,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
47.24,2.0,2.69223,3.6025,0,61.0,44,55,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30.09,8.0,2.79798,1.6825,1,45.0,65,93,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
60.98,4.0,2.80049,3.64625,0,69.0,51,67,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46.07,6.0,2.79805,1.6775,0,61.0,51,74,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43.39,10.0,2.61782,2.26875,3,89.0,51,79,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
77.72,10.0,3.0943,4.1475,0,61.0,46,62,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18.13,2.0,2.87245,3.9725,0,61.0,50,66,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
62.14,10.0,2.79805,2.52125,0,101.0,51,71,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42.5,10.0,2.63626,2.47375,2,61.0,47,67,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60.51,10.0,3.07933,3.065,0,36.0,52,91,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36.13,10.0,2.83972,2.8725,2,110.0,52,69,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
86.19,10.0,3.02374,3.03125,0,61.0,50,74,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
70.19,6.0,2.87445,2.87375,0,61.0,55,80,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
49.3,8.0,2.81279,3.22375,0,61.0,43,53,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.05,1.0,2.29933,4.16,0,61.0,56,66,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18.52,10.0,2.86833,0.87375,1,61.0,52,74,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
74.9,6.0,2.79805,2.04375,1,61.0,55,76,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
39.63,2.0,2.69725,1.4075,0,46.0,49,70,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
107.83,5.0,2.9784,3.25375,2,61.0,54,80,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78.65,10.0,2.98184,3.7975,0,98.0,49,81,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
74.79,6.0,2.94743,2.6225,1,82.0,50,69,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50.95,2.0,2.79805,1.95,0,61.0,68,95,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
43.42,10.0,3.0342,4.345,2,61.0,50,68,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.65,0.0,2.85757,3.1725,0,61.0,55,68,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31.77,10.0,2.58437,4.1575,0,59.0,45,62,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15.57,2.0,2.37605,2.46875,1,61.0,49,62,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69.62,10.0,2.74787,1.67625,1,39.0,46,82,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26.61,0.0,2.92307,2.64,0,68.0,52,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.44,9.0,2.79805,4.2975,0,35.0,52,70,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.74,0.0,2.78511,2.9475,1,72.0,47,78,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.4,1.0,2.60351,0.96875,0,33.0,51,81,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.42,10.0,2.79805,3.10375,0,87.0,52,82,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
