Trip_ID,Trip_Distance,Customer_Since_Months,Life_Style_Index,Customer_Rating,Cancellation_Last_1Month,Var1,Var2,Var3,Type_of_Cab_B,Type_of_Cab_C,Type_of_Cab_D,Type_of_Cab_E,Confidence_Life_Style_Index_B,Confidence_Life_Style_Index_C,Destination_Type_B,Destination_Type_C,Destination_Type_D,Destination_Type_E,Destination_Type_F,Destination_Type_G,Destination_Type_H,Destination_Type_I,Destination_Type_J,Destination_Type_K,Destination_Type_L,Destination_Type_M,Destination_Type_N,Gender_Male,Surge_Pricing_Type
T0005815317,61.51,2.0,2.79805,2.14875,0,65.0,50,70,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815318,46.0,8.0,2.87696,1.43,0,61.0,60,80,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815320,37.31,3.0,3.08215,3.75375,1,66.0,51,83,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
T0005815321,43.39,5.0,2.8088,3.21875,0,59.0,51,67,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815322,35.13,10.0,3.20247,2.485,0,41.0,55,82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005815323,60.23,8.0,2.77648,2.6175,2,61.0,45,73,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005815327,30.81,4.0,2.84267,4.07375,1,83.0,51,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815328,55.82,10.0,2.63664,1.92125,0,75.0,45,64,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815329,44.22,4.0,2.56678,2.08375,0,61.0,46,65,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
T0005815331,16.04,2.0,2.67035,4.36875,0,61.0,44,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
T0005815333,23.05,0.0,2.57503,2.00375,0,61.0,54,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005815334,20.36,6.0,2.28289,2.495,0,61.0,50,62,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815336,30.31,7.0,2.59197,2.495,0,61.0,51,73,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815337,29.68,1.0,2.61925,0.5825,2,47.0,56,84,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815338,10.77,10.0,3.11414,4.57375,0,42.0,46,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815339,52.59,3.0,2.60037,2.6525,0,54.0,47,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815340,44.81,3.0,3.08683,2.12,0,61.0,51,79,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3
T0005815341,56.72,5.0,2.77507,1.4675,0,61.0,53,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815343,42.96,2.0,2.81682,2.51875,1,61.0,47,69,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815344,60.43,8.0,2.69439,2.84875,0,45.0,44,71,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815350,84.28,0.0,2.79492,2.28125,0,48.0,52,86,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005815351,108.06,10.0,3.35054,3.4925,0,61.0,57,94,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815354,37.85,6.0,2.79805,4.0275,0,61.0,55,69,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005815356,48.23,0.0,2.79805,4.0475,3,61.0,47,67,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815357,72.75,3.0,3.3537,4.35625,0,61.0,47,64,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005815359,19.49,6.0,2.33606,3.37,0,61.0,47,62,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005815360,67.16,5.0,2.82626,2.0325,1,61.0,59,81,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815361,36.11,5.0,2.79805,2.93875,4,61.0,54,76,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005815362,46.65,0.0,2.88054,1.9225,0,72.0,55,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815363,30.05,10.0,2.9018,3.1575,0,61.0,59,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815364,61.99,4.0,3.00364,3.775,2,45.0,50,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005815365,25.11,2.0,2.36923,1.6125,1,61.0,55,69,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815366,106.51,0.0,3.11089,4.14625,0,35.0,46,86,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815367,49.26,10.0,2.90643,3.25,1,47.0,51,70,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815369,66.91,10.0,2.8792,2.66625,0,61.0,51,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815372,32.29,2.0,2.94043,3.3825,1,38.0,62,81,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
T0005815373,50.13,2.0,2.68726,3.17125,0,61.0,48,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815374,42.3,10.0,2.7142,2.43625,0,88.0,49,81,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815376,8.27,6.0,2.75533,2.60125,1,61.0,55,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005815377,31.23,5.0,2.95508,3.34875,0,61.0,46,69,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815379,72.73,9.0,2.81378,1.52,0,58.0,56,74,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815380,22.12,8.0,2.90505,2.60875,0,101.0,53,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815381,46.1,10.0,3.15919,3.1725,1,52.0,54,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005815385,107.39,10.0,2.79805,3.8,0,70.0,52,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005815386,14.44,6.0,2.61114,3.5075,1,61.0,48,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
T0005815389,42.29,10.0,2.59921,2.23875,0,40.0,60,83,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815390,18.18,6.0,3.1737,3.3475,1,67.0,49,74,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815391,17.07,2.0,2.72535,4.08375,1,61.0,43,67,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
T0005815392,21.6,2.0,2.79805,2.32125,0,61.0,47,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815394,39.78,10.0,2.79805,4.23875,1,61.0,58,77,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815396,69.39,2.0,2.76629,1.22,0,61.0,62,85,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005815397,43.33,1.0,2.65903,3.01375,0,61.0,50,67,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815399,108.99,10.0,2.96413,2.78375,0,57.0,53,77,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815401,93.2,1.0,2.79805,2.74625,0,78.0,56,72,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815402,64.6,10.0,2.81491,3.60875,2,107.0,50,70,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815405,60.28,2.0,2.8298,2.8625,1,60.0,50,75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815406,24.79,2.0,2.77439,3.2975,0,61.0,49,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815407,17.9,10.0,2.99606,2.9025,1,73.0,53,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815408,52.79,10.0,2.76652,4.1175,1,41.0,53,82,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005815409,50.34,10.0,2.74456,3.62,1,61.0,45,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815410,59.86,1.0,2.69321,1.525,0,61.0,54,67,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815411,69.8,2.0,2.79805,2.76125,0,61.0,58,76,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005815413,17.15,10.0,3.09487,4.01125,0,61.0,51,84,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815414,52.13,9.0,2.60486,2.3225,0,61.0,49,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815415,9.17,10.0,2.7437,2.1575,1,61.0,59,95,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
T0005815416,18.42,10.0,3.05444,1.80625,2,61.0,63,106,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005815418,85.24,5.0,3.00939,2.545,1,107.0,60,88,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005815419,11.99,3.0,2.87543,2.30625,2,66.0,58,74,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
T0005815420,42.65,7.0,2.52466,0.87875,0,61.0,52,77,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005815421,37.84,10.0,2.80617,2.9225,1,61.0,49,63,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005815422,6.98,5.0,2.99983,4.07875,2,61.0,44,64,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815426,32.09,10.0,2.79805,1.19875,0,61.0,60,85,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005815427,30.84,2.0,2.83419,4.65125,0,35.0,49,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005815429,93.6,10.0,2.96032,2.425,1,61.0,49,76,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
T0005815431,15.75,7.0,3.22992,2.0575,1,46.0,58,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815432,50.46,10.0,2.66547,2.785,2,61.0,44,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815435,25.28,1.0,2.79805,3.35625,0,61.0,42,65,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005815438,18.32,6.0,2.70421,3.9225,1,61.0,44,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815439,35.4,1.0,2.6118,3.745,0,61.0,48,62,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815441,14.52,6.0,2.79805,1.24375,0,61.0,47,61,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005815442,14.32,5.0,2.484,4.075,2,61.0,47,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
T0005815443,92.42,10.0,3.2991,3.86625,1,40.0,54,82,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005815444,18.0,10.0,2.7353,1.63125,1,38.0,48,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005815446,29.31,10.0,2.64631,3.36,3,61.0,50,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005815447,34.9,10.0,2.75233,3.69,0,61.0,43,68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
T0005815449,66.87,10.0,2.84675,2.33875,1,33.0,54,77,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815452,78.27,2.0,2.8821,3.41,1,82.0,53,66,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815453,46.27,10.0,3.11162,2.92125,1,71.0,51,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005815454,60.71,9.0,3.13177,3.18125,0,47.0,57,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815455,45.53,10.0,2.56396,2.78125,0,88.0,48,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815456,65.39,6.0,2.71133,2.02875,2,72.0,52,72,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815457,55.65,0.0,2.68189,1.8925,0,89.0,52,65,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005815458,17.35,10.0,2.79805,3.4175,1,55.0,53,99,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815459,60.88,5.0,2.95323,2.35125,0,55.0,55,79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815460,30.21,10.0,2.44045,1.86125,0,61.0,58,92,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815463,18.53,0.0,2.68822,2.81,3,61.0,54,72,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815464,69.72,6.0,2.82885,1.25625,1,61.0,53,86,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3
T0005815465,24.05,4.0,2.89946,2.0875,0,50.0,53,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815467,31.17,0.0,3.45583,3.21625,1,76.0,55,87,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
T0005815468,19.26,2.0,2.90413,3.1575,0,61.0,47,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815469,37.92,10.0,2.70341,2.8825,0,61.0,48,67,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005815470,26.06,10.0,2.54087,3.10125,0,78.0,47,74,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815471,26.76,10.0,2.53982,4.2675,0,41.0,46,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815472,35.12,6.0,2.47163,0.38,1,43.0,47,73,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815473,46.67,10.0,2.90598,2.80125,1,51.0,46,59,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005815474,49.87,5.0,2.70123,3.5975,0,99.0,50,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815477,8.06,10.0,2.54279,0.83,0,61.0,49,73,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
T0005815478,36.35,10.0,3.21694,4.48875,1,61.0,50,79,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005815480,23.9,6.0,2.5956,4.59875,0,61.0,42,55,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005815482,31.6,10.0,2.57224,2.5525,0,61.0,50,70,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815484,28.99,4.0,2.79805,4.26375,1,61.0,44,56,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815486,16.41,6.0,2.69518,1.285,0,57.0,55,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815487,35.94,3.0,2.8085,3.19875,5,61.0,62,93,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815488,15.62,8.0,2.79805,1.9225,0,61.0,48,72,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005815489,48.22,10.0,2.69753,2.26375,1,61.0,48,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815490,16.7,6.0,2.92092,1.4075,0,61.0,49,77,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
T0005815491,4.3,10.0,2.79805,2.1025,0,61.0,58,99,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
T0005815492,75.61,9.0,3.09747,4.0425,0,53.0,53,88,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815494,51.84,3.0,2.75562,3.2075,0,61.0,52,84,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
T0005815497,31.28,5.0,2.70679,3.1975,1,52.0,47,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815498,51.12,9.0,2.67633,2.16,0,61.0,50,76,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
T0005815499,35.8,10.0,2.57739,2.38625,1,43.0,48,83,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815500,33.68,10.0,2.82327,4.4725,2,61.0,46,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815501,42.72,10.0,2.79805,3.77,1,61.0,47,64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815502,66.09,10.0,2.97111,3.09125,0,61.0,62,84,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815503,10.86,1.0,2.45643,2.8125,0,61.0,45,62,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815504,38.1,10.0,2.93414,3.4,0,61.0,53,72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815506,75.33,10.0,3.00448,2.495,0,61.0,54,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005815508,89.52,0.0,3.09686,2.64125,2,53.0,47,73,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815510,15.63,3.0,2.84404,1.9675,1,33.0,50,84,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815511,92.13,8.0,2.90265,3.3175,1,85.0,63,88,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815512,16.49,0.0,3.06252,3.885,1,51.0,50,64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815513,47.28,7.0,3.01772,2.9075,1,61.0,54,95,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815514,48.76,10.0,2.67431,1.945,0,53.0,52,76,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815517,45.66,3.0,2.5582,2.55375,1,61.0,48,63,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815522,45.26,10.0,2.61209,1.62,3,61.0,51,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815527,7.73,2.0,2.40824,1.3275,3,61.0,50,79,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005815529,38.4,1.0,2.80657,2.72875,0,61.0,51,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815530,37.73,10.0,2.84942,2.03,0,76.0,54,95,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815531,42.55,10.0,2.69285,3.1975,0,61.0,57,77,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005815533,61.67,10.0,2.79905,3.205,3,61.0,49,86,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815535,36.84,2.0,2.81794,4.37625,1,81.0,46,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815537,70.2,10.0,2.87473,3.05875,0,61.0,48,70,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815539,38.56,4.0,2.67944,2.84125,1,103.0,49,74,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815541,10.29,10.0,2.42149,2.46125,0,73.0,43,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
T0005815545,81.06,6.0,2.79805,2.91,2,61.0,47,73,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005815546,20.63,3.0,2.79805,1.93625,0,61.0,47,62,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005815547,61.37,5.0,2.95743,4.525,0,46.0,45,64,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
T0005815549,18.1,8.0,2.91525,3.73,1,40.0,55,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005815550,29.51,7.0,2.56542,2.95375,2,61.0,48,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815554,60.19,2.0,3.16464,3.47,2,54.0,54,66,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815557,73.64,10.0,2.89977,3.615,0,61.0,48,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815558,49.32,10.0,2.57915,1.1275,0,96.0,53,92,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815559,23.83,10.0,2.87144,3.1125,2,87.0,53,75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815560,54.49,10.0,2.88897,3.175,2,39.0,49,79,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815561,47.02,6.0,2.63547,1.82875,0,103.0,52,81,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815562,31.95,6.0,2.81099,2.25625,0,55.0,52,77,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815563,77.73,10.0,2.8848,1.415,2,32.0,55,79,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005815564,91.53,10.0,2.96998,0.955,0,111.0,56,90,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815566,35.79,4.0,2.90754,3.6875,0,61.0,47,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815567,32.74,10.0,2.75403,1.97875,0,87.0,47,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815568,62.84,10.0,2.90138,3.1325,0,74.0,47,73,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815569,29.19,10.0,2.43497,2.7225,0,64.0,43,60,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815570,85.3,10.0,3.16348,3.27125,1,38.0,48,75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
T0005815571,74.98,1.0,3.07901,2.83625,0,61.0,51,72,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815572,35.43,10.0,2.79805,1.76375,2,92.0,47,67,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T0005815573,36.55,4.0,2.77455,3.395,1,61.0,46,67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T0005815574,74.72,10.0,2.79805,4.44375,0,61.0,45,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
T0005815575,47.05,1.0,2.87888,4.33,1,61.0,50,76,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
T0005815576,17.13,7.0,2.4866,3.525,2,61.0,42,59,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
T0005815577,25.45,6.0,2.39005,3.86625,0,61.0,46,63,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
T0005815581,52.02,10.0,2.99367,3.68,2,61.0,52,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815583,22.15,10.0,2.87369,3.4975,2,35.0,51,72,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005815585,38.26,10.0,3.00667,2.8,0,49.0,53,91,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815586,24.54,6.0,2.58059,3.9575,0,61.0,44,62,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
T0005815588,18.84,0.0,2.69693,3.3175,2,61.0,49,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815589,42.44,2.0,2.9302,1.905,0,89.0,55,77,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T0005815590,22.0,10.0,2.79468,3.425,0,61.0,49,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T0005815591,18.21,4.0,2.65379,1.81125,1,61.0,56,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
T0005815593,15.64,0.0,2.79805,2.81375,0,69.0,50,81,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
T0005815595,50.12,2.0,2.79382,2.41375,2,79.0,51,81,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
